report_date,asset,label,symbol,amount_krw,buy_date,buy_price_krw,units,final_price_krw,final_value_krw,profit_krw,return
2025-10-06,equity,TIGER 미국S&P500,360750.KS,450000,2025-10-02,23206.9219,19.39076635944421,27985.0,542651,92651,0.20589021459788048
2025-11-06,cash,KODEX 단기채권,153130.KS,500000,2025-11-06,111953.0,4.466159906389288,113255.0,505815,5815,0.011629880396237802
2025-11-06,gold,ACE KRX금현물,411060.KS,350000,2025-11-06,26979.1035,12.973003339317662,29715.0,385493,35493,0.10140798350806945
2025-11-06,silver,KODEX 은선물(H),144600.KS,200000,2025-11-06,8254.125,24.230309087880304,12595.0,305181,105181,0.525903714809262
2025-11-06,equity,TIGER 미국S&P500,360750.KS,450000,2025-11-06,24273.5391,18.538705824533082,27985.0,518806,68806,0.15290151666568508
2025-12-06,cash,KODEX 단기채권,153130.KS,500000,2025-12-05,112122.8516,4.459394254000825,113255.0,505049,5049,0.010097392473727096
2025-12-06,gold,ACE KRX금현물,411060.KS,350000,2025-12-05,28154.0645,12.431597596955536,29715.0,369405,19405,0.05544263598152499
2025-12-06,silver,KODEX 은선물(H),144600.KS,200000,2025-12-05,9983.7031,20.03264695433339,12595.0,252311,52311,0.26155594194914533
2025-12-06,equity,TIGER 미국S&P500,360750.KS,450000,2025-12-05,24955.127,18.032366689428876,27985.0,504636,54636,0.12141284845259359
2026-01-06,cash,KODEX 단기채권,153130.KS,500000,2026-01-06,112383.1094,4.449067148797243,113255.0,503879,3879,0.007758199874063676
2026-01-06,gold,ACE KRX금현물,411060.KS,350000,2026-01-06,29605.0,11.822327309576085,29715.0,351300,1300,0.003715588583009577
2026-01-06,silver,KODEX 은선물(H),144600.KS,150000,2026-01-06,13355.0,11.231748408835642,12595.0,141464,-8536,-0.056907525271433945
2026-01-06,equity,TIGER 미국S&P500,360750.KS,500000,2026-01-06,24716.3242,20.229545282493746,27985.0,566124,66124,0.13224764946117484
2026-02-06,cash,KODEX 단기채권,153130.KS,550000,2026-02-06,112546.7031,4.886860163190587,113255.0,553461,3461,0.006293359603908977
2026-02-06,gold,ACE KRX금현물,411060.KS,350000,2026-02-06,32530.0,10.759299108515217,29715.0,319713,-30287,-0.08653550568705803
2026-02-06,silver,KODEX 은선물(H),144600.KS,150000,2026-02-06,12280.0,12.214983713355048,12595.0,153848,3848,0.02565146579804556
2026-02-06,equity,TIGER 미국S&P500,360750.KS,450000,2026-02-06,24691.5645,18.22484763386661,27985.0,510022,60022,0.13338302451946005
2026-03-06,cash,KODEX 단기채권,153130.KS,550000,2026-03-06,112765.3203,4.877386048084791,113255.0,552388,2388,0.004342467046987375
2026-03-06,gold,ACE KRX금현물,411060.KS,350000,2026-03-06,33830.0,10.345846881466155,29715.0,307427,-42573,-0.12163759976352351
2026-03-06,silver,KODEX 은선물(H),144600.KS,200000,2026-03-06,13895.0,14.39366678661389,12595.0,181288,-18712,-0.09355883411299026
2026-03-06,equity,TIGER 미국S&P500,360750.KS,400000,2026-03-06,24980.8809,16.012245615025428,27985.0,448103,48103,0.12025673384121638
2026-04-06,cash,KODEX 단기채권,153130.KS,550000,2026-04-06,112917.6797,4.8708050105362295,113255.0,551643,1643,0.0029873117605103694
2026-04-06,gold,ACE KRX금현물,411060.KS,500000,2026-04-06,31570.0,15.837820715869496,29715.0,470621,-29379,-0.058758314855875904
2026-04-06,silver,KODEX 은선물(H),144600.KS,150000,2026-04-06,11910.0,12.594458438287154,12595.0,158627,8627,0.05751469353484473
2026-04-06,equity,TIGER 미국S&P500,360750.KS,300000,2026-04-06,24546.9082,12.221498427317531,27985.0,342019,42019,0.1400621116282703
